RBD;DV_RBD;NOM_RBD;COD_DEPE2;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2020_25;SEL2020_35;SEL
9209;6;ESCUELA PARTICULAR SAN JUAN BAUTISTA;2;13;13120;ÑUÑOA;0;43.705845;52.621459;92.69;100.0;76.583333;93.375045;1332;62.838248;2;2;3
9213;4;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO;2;13;13122;PEÑALOLÉN;0;36.633141;59.957241;87.836364;100.0;69.166667;91.096155;1333;61.111959;2;2;3
9281;9;LICEO BICENTENARIO DE EXCELENCIA BENJAMIN VICUNA MACKENNA;1;13;13110;LA FLORIDA;0;27.16991;56.45119;70.5;100.0;72.083333;86.659696;1332;54.758499;2;2;3
9282;7;ESCUELA GUARDIAMARINA ERNESTO RIQUELME;1;13;13110;LA FLORIDA;0;37.198714;55.263747;84.64;100.0;65.333333;90.601771;1312;59.51483;2;2;3
9283;5;ESCUELA BELLAVISTA;1;13;13110;LA FLORIDA;0;38.364422;54.374121;86.3;93.333333;60.5;93.121126;1332;59.975904;2;2;3
9284;3;ESCUELA ELSA SANTIBANEZ;1;13;13110;LA FLORIDA;0;44.540066;46.850184;77.34;100.0;75.35;92.366715;1312;60.326453;2;2;3
9285;1;ESCUELA MARCELA PAZ;1;13;13110;LA FLORIDA;0;38.540691;54.885026;72.34;100.0;60.666667;86.743364;1333;58.085136;2;2;3
9288;6;LICEO NUEVO AMANECER;1;13;13110;LA FLORIDA;0;34.225463;51.22044;90.068182;100.0;64.25;86.350789;1333;56.618909;2;2;3
9289;4;ESCUELA LAS ARAUCARIAS;1;13;13110;LA FLORIDA;0;33.378346;60.740052;90.22;100.0;71.083333;93.108727;1313;60.808489;2;1;2
9290;8;ESCUELA SOTERO DEL RIO;1;13;13110;LA FLORIDA;0;36.777492;50.596291;96.48;100.0;94.25;90.604284;1313;60.208876;2;2;3
9292;4;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE;1;13;13110;LA FLORIDA;0;30.282041;51.616668;70.631818;100.0;50.166667;87.65332;1333;53.686995;2;2;3
9293;2;LICEO POLIVALENTE LOS ALMENDROS;1;13;13110;LA FLORIDA;0;33.269929;57.446927;0.0;100.0;0.0;89.345946;1333;50.051121;2;2;3
9294;0;LICEO ANDRES BELLO;1;13;13110;LA FLORIDA;0;36.932463;53.333443;75.52;100.0;68.166667;86.068469;1333;57.472972;2;2;3
9296;7;ESCUELA LAS LILAS;1;13;13110;LA FLORIDA;0;39.211272;55.187674;82.53;100.0;76.833333;91.973871;1312;60.988438;2;2;3
9298;3;LICEO INDIRA GANDHI;1;13;13110;LA FLORIDA;0;36.951933;58.564374;90.94;100.0;64.666667;89.614285;1333;60.475116;2;2;3
9299;1;ESCUELA SANTA IRENE;1;13;13110;LA FLORIDA;0;42.943997;55.774773;88.99;100.0;48.25;86.887782;1312;60.373427;2;2;3
9302;5;ESCUELA LO CANAS;1;13;13110;LA FLORIDA;0;35.583527;56.005049;93.42;100.0;76.916667;92.316151;1312;60.607905;2;2;3
9304;1;ESCUELA LOS CEREZOS;1;13;13110;LA FLORIDA;0;35.816301;52.267284;62.02;100.0;56.25;89.676936;1313;56.149496;2;2;3
9306;8;ESCUELA LOS QUILLAYES;1;13;13110;LA FLORIDA;0;37.356894;62.060578;0.0;100.0;0.0;91.988257;1313;53.436429;2;2;3
9307;6;ESCUELA  OSCAR CASTRO;1;13;13110;LA FLORIDA;0;31.62781;54.334681;0.0;100.0;0.0;89.687859;1313;48.64733;2;2;3
9308;4;ESCUELA PARTICULAR UNIDAD DIVINA;2;13;13110;LA FLORIDA;0;30.252788;54.216432;95.54;100.0;80.0;92.948504;1313;58.555203;2;2;3
9311;4;COLEGIO PARTICULAR ISLA WELLINGTON;2;13;13110;LA FLORIDA;0;35.582167;59.290314;0.0;100.0;0.0;92.161427;1313;52.042204;2;2;3
9312;2;CHILEAN EAGLES COLLEGE - LA FLORIDA;2;13;13110;LA FLORIDA;0;46.292924;57.284947;80.81;100.0;81.75;89.918962;1332;63.886439;2;2;3
9317;3;INSTITUTO LA SALLE;2;13;13110;LA FLORIDA;0;62.44302;55.369192;79.56;100.0;94.833333;93.67049;1331;70.730066;1;2;1
9318;1;COLEGIO MAURICIO RUGENDAS;2;13;13110;LA FLORIDA;0;58.408409;62.180183;80.05;100.0;84.183333;88.209314;1332;69.439778;1;2;1
9324;6;ESCUELA PARTICULAR MSR.DIEGO ROSALES;2;13;13110;LA FLORIDA;0;43.193137;58.662182;92.81;100.0;77.166667;94.305724;1333;64.581064;1;2;1
9328;9;COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA;2;13;13110;LA FLORIDA;0;30.601519;52.629929;0.0;100.0;0.0;86.650915;1333;47.122143;2;2;3
9331;9;COLEGIO PARTICULAR THE GARDEN SCHOOL;2;13;13110;LA FLORIDA;0;40.496163;56.104859;0.0;100.0;0.0;93.362368;1332;53.232662;2;2;3
9332;7;COLEGIO SANTA PATRICIA DE LA FLORIDA;2;13;13110;LA FLORIDA;0;37.68739;50.461888;83.072727;90.0;97.6;91.316234;1333;59.827598;2;2;3
9333;5;ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR;2;13;13110;LA FLORIDA;0;36.239114;54.917868;78.92;100.0;70.5;89.259659;1313;58.6828;2;2;3
9334;3;COLEGIO PORTALES;2;13;13110;LA FLORIDA;0;41.983338;54.913965;94.07;100.0;93.166667;91.694625;1312;63.385096;2;1;2
9335;1;ESCUELA PARTICULAR LOS COPIHUES;2;13;13110;LA FLORIDA;0;39.976616;56.598877;70.56;100.0;51.6;92.66409;1312;59.838733;2;2;3
9337;8;ESCUELA PARTICULAR LORD TOMAS COCHRANE;2;13;13110;LA FLORIDA;0;41.980632;49.125065;88.62;100.0;98.75;91.788812;1312;61.73609;2;2;3
9339;4;ESCUELA Y COLEGIO POLITECNICO LOS HEROES;2;13;13110;LA FLORIDA;0;24.401925;49.02537;84.68;100.0;94.0;89.447879;1333;54.215149;2;2;3
9340;8;COLEGIO SANTA MARIA;2;13;13110;LA FLORIDA;0;60.679127;54.754256;71.94;100.0;91.35;92.850738;1331;69.093531;2;1;2
9341;6;ESCUELA PART. JOHN PAUL SCHOOL;2;13;13110;LA FLORIDA;0;37.344425;53.848376;65.16;100.0;47.416667;89.773503;1312;56.925587;2;2;3
9342;4;ESCUELA PARTICULAR LAURA ELGUETA;2;13;13110;LA FLORIDA;0;41.329511;53.216801;75.07;100.0;78.833333;92.710912;1312;61.034891;2;2;3
9345;9;ESCUELA PARTICULAR LOS CASTANOS;2;13;13110;LA FLORIDA;0;29.92873;52.856215;48.01;100.0;38.183333;85.148425;1313;51.395791;2;2;3
9347;5;CENTRO EDUCACIONAL LA FLORIDA;2;13;13110;LA FLORIDA;0;44.711041;58.261123;85.327273;100.0;58.083333;93.369043;1332;63.421192;2;2;3
9356;4;COLEGIO PARTICULAR SAN FRANCISCO DE ASIS;2;13;13110;LA FLORIDA;0;47.471334;53.393719;84.23;100.0;90.166667;93.514666;1331;64.649994;2;2;3
9358;0;ESC. PART. SAINT GERMAINE SCHOOL;2;13;13110;LA FLORIDA;0;37.263556;53.21209;78.17;100.0;41.583333;93.702922;1312;58.07091;2;2;3
9362;9;COLEGIO PARTICULAR LA CONCEPCION;2;13;13110;LA FLORIDA;0;43.194687;46.919091;0.0;100.0;0.0;92.328716;1332;51.431697;2;2;3
9363;7;ESC. PART. RAFAEL SOTOMAYOR B.;2;13;13110;LA FLORIDA;0;29.856034;54.265337;0.0;90.0;0.0;90.076059;1313;47.85776;2;2;3
9366;1;ESCUELA BASICA PARTICULAR PAICAVI  NUM 1;2;13;13110;LA FLORIDA;0;41.851995;50.955563;95.95;100.0;93.5;94.625844;1312;63.002481;2;2;3
9368;8;ESCUELA PARTICULAR PAPA JUAN PABLO II;2;13;13110;LA FLORIDA;0;36.152672;57.27041;75.11;100.0;71.3;86.938082;1313;58.610181;2;2;3
9369;6;ESCUELA PARTICULAR ROSARIO CONCHA;2;13;13110;LA FLORIDA;0;51.682253;55.157624;98.08;100.0;96.666667;94.402264;1332;68.0532;1;2;1
9373;4;BERNADETTE COLLEGE;2;13;13110;LA FLORIDA;0;50.248988;49.999573;82.0;100.0;96.333333;92.801726;1332;64.745053;2;2;3
9375;0;CENTRO EDUCACIONAL LONDON;2;13;13110;LA FLORIDA;0;28.624242;60.597998;97.818182;100.0;88.583333;92.336683;1333;60.170737;2;2;3
9377;7;COLEGIO POLIV. VICENTE VALDES;2;13;13110;LA FLORIDA;0;48.365896;61.879639;95.145455;100.0;95.25;93.752517;1333;68.318461;1;2;1
9385;8;COLEGIO LE MONDE;2;13;13110;LA FLORIDA;0;48.714395;51.542511;88.58;100.0;100.0;93.421994;1332;65.323868;2;2;3
9405;6;LICEO BETSABE HORMAZABAL DE ALARCON;1;13;13130;SAN MIGUEL;0;35.63003;56.633397;94.7;100.0;54.416667;81.46469;1332;57.365527;2;2;3
9406;4;LICEO ANDRES BELLO;1;13;13130;SAN MIGUEL;0;46.416846;49.198489;76.31;100.0;75.5;91.623288;1332;61.460533;2;2;3
9407;2;ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GO;4;13;13130;SAN MIGUEL;0;39.499833;50.907371;74.086364;100.0;57.583333;92.974732;1333;58.647791;2;2;3
9408;0;LICEO BICENTENARIO POLITECNICO SAN JOAQUIN;4;13;13129;SAN JOAQUÍN;0;30.685855;56.805777;74.027273;100.0;64.166667;88.80896;1333;56.447325;2;2;3
9409;9;LICEO COMERCIAL INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99);4;13;13130;SAN MIGUEL;0;35.127177;54.083498;73.545455;100.0;63.216667;91.386893;1333;57.819112;2;2;3
9410;2;ESCUELA  CONSOLIDADA DAVILA;1;13;13121;PEDRO AGUIRRE CERDA;0;31.576552;58.08705;98.272727;100.0;99.333333;90.772639;1333;60.780709;2;2;3
9411;0;CENTRO EDUCACIONAL HORACIO ARAVENA A.;5;13;13129;SAN JOAQUÍN;0;29.759272;54.455017;86.004545;100.0;75.416667;88.62839;1333;56.687687;2;2;3
9413;7;ESCUELA GENERAL BASICA SANTA FE;1;13;13130;SAN MIGUEL;0;36.566202;51.281024;89.68;100.0;81.333333;93.151383;1313;59.828953;2;2;3
9414;5;COLEGIO CIUDAD DE FRANKFORT;5;13;13129;SAN JOAQUÍN;0;40.346188;53.450134;93.23;100.0;97.5;93.854501;1313;63.010917;1;2;1
9415;3;ESCUELA TERRITORIO ANTARTICO;1;13;13130;SAN MIGUEL;0;38.051997;58.038715;93.32;100.0;77.5;92.297921;1312;62.109822;2;2;3
9416;1;ESCUELA POETAS DE CHILE;1;13;13121;PEDRO AGUIRRE CERDA;0;29.520484;51.267519;77.62;100.0;45.083333;91.152934;1313;54.242497;2;2;3
9418;8;ESCUELA LA VICTORIA;1;13;13121;PEDRO AGUIRRE CERDA;0;31.538408;54.684761;85.24;100.0;49.166667;90.108787;1313;56.377611;2;2;3
9419;6;LICEO MUNICIPAL ENRIQUE BACKAUSSE;1;13;13121;PEDRO AGUIRRE CERDA;0;26.166309;58.037167;74.83;100.0;48.333333;84.31752;1333;53.388262;2;2;3
9421;8;LICEO MUNICIPAL SAN JOAQUIN;5;13;13129;SAN JOAQUÍN;0;38.943528;59.950959;93.08;100.0;75.5;91.796432;1313;62.750389;1;2;1
9422;6;ESCUELA CENTRO EDUC. REP. MEXICANA;1;13;13121;PEDRO AGUIRRE CERDA;0;34.634305;61.017617;80.27;100.0;70.5;95.050327;1313;61.151898;2;1;2
9424;2;ESCUELA BASICA FRAY CAMILO HENRIQUEZ;5;13;13129;SAN JOAQUÍN;0;40.925483;55.598262;95.85;100.0;84.666667;92.047866;1312;62.944806;2;2;3
9426;9;ESCUELA LLANO SUBERCASEAUX;1;13;13130;SAN MIGUEL;0;44.384736;58.736236;90.92;100.0;80.5;59.685104;1311;57.479421;2;2;3
9428;5;ESCUELA BASICA RICARDO E. LATCHMAN;1;13;13121;PEDRO AGUIRRE CERDA;0;28.949823;50.710379;94.24;100.0;66.0;92.644545;1313;56.246541;2;2;3
9429;3;ESCUELA POETA VICTOR DOMINGO SILVA;5;13;13129;SAN JOAQUÍN;0;36.97072;55.407825;96.8;100.0;95.166667;94.083111;1313;62.457975;1;2;1
9430;7;CENTRO EDUC. PROVINCIA DE ÑUBLE;5;13;13129;SAN JOAQUÍN;0;40.821313;60.820349;95.55;100.0;95.416667;92.696758;1313;65.030703;1;2;1
9431;5;ESCUELA VILLA SAN MIGUEL;1;13;13130;SAN MIGUEL;0;33.874724;52.261493;93.57;100.0;61.083333;57.614149;1312;50.510345;2;2;3
9433;1;ESCUELA BASICA MUNICIPAL;1;13;13130;SAN MIGUEL;0;43.659237;55.648003;91.66;100.0;95.916667;92.862548;1312;64.460553;1;2;1
9437;4;ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII;5;13;13129;SAN JOAQUÍN;0;32.109384;60.32092;86.8;100.0;52.416667;89.778065;1313;58.350337;2;2;3
9443;9;ESCUELA BAS. LOS HEROES DE YUNGAY;5;13;13111;LA GRANJA;0;41.805618;49.745143;85.56;100.0;83.333333;92.839519;1313;61.121679;2;1;2
9446;3;ESCUELA DE PARVULOS RAYITO DE LUZ;1;13;13121;PEDRO AGUIRRE CERDA;0;34.094518;54.572603;98.181818;100.0;98.0;96.891683;1313;62.00238;1;2;1
9457;9;ESCUELA BÁSICA POETA NERUDA (EX-483);5;13;13129;SAN JOAQUÍN;0;35.211772;57.143633;95.11;100.0;72.5;91.149985;1313;60.41317;2;2;3
9458;7;ESCUELA BOROA;1;13;13121;PEDRO AGUIRRE CERDA;0;34.485746;51.653967;93.23;100.0;92.416667;93.843377;1313;60.083013;2;2;3
9460;9;INST. REG. EDUC ADULTOS SAN MIGUEL;1;13;13130;SAN MIGUEL;0;46.198092;54.158699;73.0;100.0;66.25;82.607729;1332;60.12393;2;2;3
9461;7;ESC. ESP. DE ADULTOS HUGO MORALES BIZAMA;1;13;13130;SAN MIGUEL;0;46.198092;54.158699;85.016667;100.0;93.333333;48.141084;1332;54.616435;2;2;3
9467;6;COLEGIO LA CASTRINA;2;13;13129;SAN JOAQUÍN;0;27.490061;56.024968;96.08;100.0;96.166667;87.695957;1313;57.724558;2;2;3
9472;2;LICEO POLITECNICO SAN LUIS;2;13;13130;SAN MIGUEL;0;31.678754;57.216915;94.872727;100.0;38.833333;90.387142;1333;57.261077;2;2;3
9473;0;ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA;2;13;13130;SAN MIGUEL;0;40.968923;54.012681;72.38;100.0;48.666667;93.6456;1312;59.660218;2;2;3
9474;9;INSTIT.POLIT.SAN MIGUEL ARCANGEL;2;13;13130;SAN MIGUEL;0;34.389359;50.255507;84.445455;100.0;99.583333;92.262621;1332;59.139275;2;2;3
9484;6;COLEGIO SANTA ROSA;2;13;13130;SAN MIGUEL;0;50.925782;50.617321;81.67;100.0;75.0;93.166384;1331;64.162194;2;2;3
9485;4;ESCUELA PARTICULAR HANSEL Y GRETEL;2;13;13130;SAN MIGUEL;0;47.402917;53.514695;45.025;100.0;24.5;92.97401;1311;58.903976;2;2;3
9486;2;COLEGIO ESPIRITU SANTO DEL VERBO DIVINO;2;13;13129;SAN JOAQUÍN;0;40.124835;52.938381;74.92;100.0;96.833333;91.288975;1332;61.089377;2;2;3
9487;0;ESCUELA INDUSTRIAL PART. LAUTARO;2;13;13130;SAN MIGUEL;0;28.587988;53.702298;65.822727;100.0;51.633333;91.874477;1333;54.357614;2;2;3
9489;7;LICEO COMERCIAL JAVIERA Y J L CARRERA N1;2;13;13130;SAN MIGUEL;0;31.594328;53.959758;90.272727;100.0;81.666667;93.671562;1333;58.906074;2;2;3
9490;0;ESCUELA PARTICULAR LUCILA GODOY;2;13;13130;SAN MIGUEL;0;49.55993;56.513318;85.93;100.0;96.716667;93.677241;1312;66.761529;1;2;1
9500;1;COLEGIO PART. NUESTRA SRA DEL HUERTO;2;13;13129;SAN JOAQUÍN;0;53.562956;55.819685;63.14;100.0;48.6;93.446767;1331;64.224494;2;2;3
9502;8;COLEGIO POLIV.ADVENTISTA SANTIAGO SUR;2;13;13129;SAN JOAQUÍN;0;39.464649;55.960225;96.036364;100.0;79.666667;94.934124;1332;62.901805;2;2;3
9503;6;ESCUELA PARTICULAR PIO DOCE;2;13;13121;PEDRO AGUIRRE CERDA;0;53.71753;56.95707;85.64;100.0;58.083333;95.000519;1312;66.766146;1;2;1
9504;4;ESCUELA PARTICULAR Y COLEGIO CHILE;2;13;13130;SAN MIGUEL;0;48.402777;56.366447;78.2;100.0;60.666667;91.758162;1332;63.603762;2;2;3
9505;2;ESCUELA PARTICULAR JOSE A.ALFONSO;2;13;13121;PEDRO AGUIRRE CERDA;0;59.780307;55.092359;85.59;100.0;89.5;91.656421;1332;69.319387;1;2;1
9506;0;ESC.BAS.PROFESORA AIDA RAMOS DIAZ;2;13;13121;PEDRO AGUIRRE CERDA;0;35.100817;54.01215;83.38;100.0;84.0;94.267307;1312;60.052312;2;2;3
9507;9;ESCUELA PARTICULAR LAURA VICUNA;2;13;13129;SAN JOAQUÍN;0;35.926228;52.389627;75.06;100.0;66.716667;90.871927;1312;57.793057;2;2;3
9508;7;COLEGIO PARTICULAR POBL. ALESSANDRI;2;13;13121;PEDRO AGUIRRE CERDA;0;48.865728;51.644299;83.45;100.0;84.183333;92.878476;1312;64.190154;2;1;2
9510;9;COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ;2;13;13121;PEDRO AGUIRRE CERDA;0;31.419307;51.900058;84.205;100.0;70.166667;58.457016;1313;49.578337;2;2;3
9511;7;ESCUELA PARTICULAR GRAN AVENIDA;2;13;13130;SAN MIGUEL;0;44.729213;56.531992;46.39;100.0;38.716667;93.781557;1311;59.729942;2;2;3
9512;5;ESCUELA BASICA PARTIC JACQUELINE KENNEDY;2;13;13121;PEDRO AGUIRRE CERDA;0;46.445644;59.307195;0.0;100.0;0.0;91.801262;1312;55.987181;2;2;3
9518;4;COLEGIO PARTICULAR PADRE FIDEL ABARCA;2;13;13121;PEDRO AGUIRRE CERDA;0;33.684899;54.474714;98.52;100.0;100.0;91.081442;1313;60.66545;2;1;2
9519;2;COLEGIO BICENTENARIO SANTO CURA DE ARS;2;13;13130;SAN MIGUEL;0;54.943277;56.703346;92.49;100.0;92.666667;95.313884;1331;69.357737;1;2;1
9520;6;PRINCESS MARGARET COLLEGE;2;13;13130;SAN MIGUEL;0;35.062454;44.330373;74.25;90.0;52.6;93.069193;1313;54.745835;2;2;3
9527;3;ESCUELA PARTICULAR ECOLE NOEL;2;13;13130;SAN MIGUEL;0;48.193929;56.294061;86.97;100.0;57.833333;95.083595;1311;64.622348;2;2;3
9528;1;ESCUELA PARTICULAR LA RAIZ Y LA ESPIGA;2;13;13130;SAN MIGUEL;0;46.335402;54.95603;0.0;100.0;0.0;92.875155;1311;54.964321;2;2;3
9531;1;ESCUELA PARTICULAR MIGUEL DAVILA;2;13;13121;PEDRO AGUIRRE CERDA;0;27.658102;56.854945;78.24;100.0;67.166667;91.725393;1313;56.385202;2;2;3
9533;8;ESCUELA BASICA PARTICULAR RAINBOW SCHOOL;2;13;13129;SAN JOAQUÍN;0;30.546705;53.842501;73.66;73.333333;39.5;92.751327;1313;54.64474;2;2;3
9534;6;COLEGIO SAN DAMIAN;2;13;13110;LA FLORIDA;0;52.069527;52.120377;72.495;100.0;52.75;92.799286;1331;63.262474;2;2;3
9537;0;ESCUELA PARTICULAR DIVINA GABRIELA;2;13;13121;PEDRO AGUIRRE CERDA;0;34.95723;56.203711;0.0;86.666667;0.0;58.470688;1313;43.268099;2;2;3
9539;7;ESC. BAS. N°221 SANTA CATALINA DE SAN MIGUEL;2;13;13130;SAN MIGUEL;0;45.040379;46.1423;71.36;100.0;67.266667;91.252757;1312;59.305324;2;2;3
9540;0;ESCUELA PARTICULAR SAN CARLOS;2;13;13121;PEDRO AGUIRRE CERDA;0;55.759634;56.433472;72.03;100.0;67.766667;92.08133;1312;66.400463;1;2;1
9543;5;ESCUELA PARTICULAR EL GRECO;2;13;13121;PEDRO AGUIRRE CERDA;0;41.876315;50.454349;0.0;90.0;0.0;94.130906;1312;52.130253;2;2;3
9544;3;ESCUELA PARTICULAR AMIGOS;2;13;13121;PEDRO AGUIRRE CERDA;0;45.044329;53.998608;73.1;100.0;65.266667;93.034942;1312;61.903032;2;2;3
9547;8;ESCUELA BAS. PART. QUEEN & FLOWER COLLEGE;2;13;13129;SAN JOAQUÍN;0;35.404751;61.066203;60.44;100.0;36.45;85.812352;1312;56.525912;2;2;3
9551;6;ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL;2;13;13121;PEDRO AGUIRRE CERDA;0;41.5073;57.752802;87.68;100.0;76.0;95.151405;1312;63.522595;2;1;2
9553;2;COLEGIO KING´S SCHOOL;2;13;13130;SAN MIGUEL;0;46.876851;49.19804;85.04;100.0;91.583333;94.804195;1331;63.658376;2;2;3
9556;7;ESCUELA PARTICULAR MARQUEZ DE OVANDO;2;13;13121;PEDRO AGUIRRE CERDA;0;51.702959;56.2354;86.42;100.0;81.166667;93.609289;1312;66.713584;1;2;1
9558;3;ESCUELA PARTICULAR ROCIO DE LOS ANGELES;2;13;13121;PEDRO AGUIRRE CERDA;0;46.323374;56.923282;80.455;100.0;79.333333;95.646071;1312;64.91427;1;2;1
9564;8;COLEGIO PARROQUIAL SAN MIGUEL;2;13;13130;SAN MIGUEL;0;59.236302;58.386756;89.94;100.0;71.416667;95.673179;1331;70.281056;1;2;1
9570;2;INSTITUTO MIGUEL LEON PRADO;2;13;13130;SAN MIGUEL;0;66.726875;54.007383;94.42;100.0;88.166667;95.952919;1331;72.994186;1;2;1
9572;9;ESCUELA PARTICULAR JAVIERA CARRERA;2;13;13129;SAN JOAQUÍN;0;43.4448;59.587229;59.145;100.0;37.5;89.468142;1312;59.865691;2;2;3
9574;5;ESCUELA BASICA PARTICULAR CAMINITO;2;13;13401;SAN BERNARDO;0;42.725682;53.686454;89.26;100.0;81.833333;94.888933;1313;63.163541;1;2;1
9579;6;LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED;4;13;13129;SAN JOAQUÍN;0;34.708607;52.1775;88.872727;100.0;90.25;88.849486;1333;58.843635;2;2;3
9581;8;LICEO TECNICO A-100 DE SAN MIGUEL;4;13;13130;SAN MIGUEL;0;31.414431;54.083498;0.0;100.0;0.0;88.530336;1333;48.243393;2;2;3
9582;6;LICEO POLIVALENTE FRANCISCO FRIAS V.;5;13;13111;LA GRANJA;0;30.567945;57.919436;73.218182;100.0;63.666667;91.735981;1333;57.285922;2;2;3
9583;4;CENTRO EDUCACIONAL MUN.MARIANO LATORRE;1;13;13112;LA PINTANA;0;26.64361;62.440319;94.309091;100.0;78.333333;89.763469;1333;58.6646;2;2;3
9584;2;LICEO COMERCIAL VATE VICENTE HUIDOBRO;4;13;13131;SAN RAMÓN;0;36.181613;54.083498;81.554545;100.0;66.916667;88.834646;1333;58.313304;2;2;3
9585;0;LICEO DOCTOR ALEJANDRO DEL RIO;5;13;13111;LA GRANJA;0;42.581954;51.74633;95.2;100.0;75.166667;93.12905;1313;62.20302;1;2;1
9586;9;LICEO MUNICIPALIZADO ARAUCANIA;1;13;13131;SAN RAMÓN;0;34.443134;55.192949;93.82;100.0;51.333333;88.005672;1313;57.7551;2;2;3
9587;7;LICEO MALAQUIAS CONCHA;5;13;13111;LA GRANJA;0;33.503962;56.532958;81.615;100.0;46.333333;91.411693;1333;57.549833;2;2;3
9588;5;ESCUELA BAS. TECNO SUR;5;13;13111;LA GRANJA;0;30.331112;57.077888;87.245;100.0;60.75;91.647662;1313;57.639006;2;2;3
9590;7;ESCUELA BELGICA;5;13;13111;LA GRANJA;0;37.577456;57.31264;88.66;100.0;91.833333;91.521342;1313;61.99716;1;2;1
9591;5;LICEO N523;1;13;13112;LA PINTANA;0;24.248789;47.921936;0.0;100.0;0.0;91.199443;1313;44.454071;2;2;3
9592;3;ESCUELA BASICA SENDERO DEL SABER;1;13;13131;SAN RAMÓN;0;32.563417;52.685066;89.55;100.0;80.666667;90.199071;1313;58.050412;2;2;3
9593;1;ESCUELA BASICA EDUCADORES DE CHILE;1;13;13131;SAN RAMÓN;0;41.263837;54.097103;75.21;100.0;70.583333;92.138774;1313;60.727106;2;1;2
9595;8;ESCUELA CAPITAN AVALOS;1;13;13112;LA PINTANA;0;29.342911;51.282074;81.21;100.0;69.75;92.754029;1313;55.981844;2;2;3
9597;4;ESCUELA PABLO DE ROKHA;1;13;13112;LA PINTANA;0;28.413682;59.552423;0.0;100.0;0.0;88.000854;1313;48.547929;2;2;3
9598;2;ESCUELA MUNICIPAL VIOLETA PARRA;1;13;13112;LA PINTANA;0;24.052206;54.959968;93.31;100.0;67.0;90.037221;1313;55.044896;2;2;3
9599;0;LICEO MUNICIPAL PURKUYEN;1;13;13131;SAN RAMÓN;0;35.191218;56.714585;97.081818;100.0;52.5;91.02652;1333;59.376578;2;2;3
9600;8;ESCUELA NANIHUE;1;13;13131;SAN RAMÓN;0;27.731182;56.470688;81.3;100.0;40.833333;91.610831;1313;55.14638;2;2;3
9601;6;CENTRO EDUCACIONAL MUNICIPAL SAN RAMON;1;13;13131;SAN RAMÓN;0;21.139111;60.687444;0.0;100.0;0.0;87.923002;1333;46.157016;2;2;3
9602;4;COLEGIO NERUDA;1;13;13112;LA PINTANA;0;39.707198;53.252274;88.54;100.0;81.5;94.344986;1313;61.745597;1;2;1
9604;0;LICEO MUNICIPALIZADO CENT.ED. LA PINTANA;1;13;13112;LA PINTANA;0;31.112328;53.263217;0.0;100.0;0.0;90.462489;1313;48.32701;2;2;3
9605;9;COLEGIO MUNICIPAL PROCERES DE CHILE;5;13;13111;LA GRANJA;0;39.540612;56.724784;99.4;100.0;92.0;93.204029;1313;63.581853;1;2;1
9606;7;ESCUELA BAS. LA ARAUCANIA;5;13;13111;LA GRANJA;0;38.47504;59.360804;88.56;100.0;84.25;90.394517;1313;62.269683;1;2;1
9608;3;CENTRO EDUCACIONAL MIRADOR;1;13;13131;SAN RAMÓN;0;26.586191;56.682037;85.077273;100.0;66.333333;92.596918;1333;56.500486;2;2;3
9609;1;ESCUELA BAS. SANITAS;5;13;13111;LA GRANJA;0;45.677857;56.941423;96.45;100.0;85.083333;94.520753;1313;65.680138;1;2;1
9610;5;ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA;5;13;13111;LA GRANJA;0;38.256752;53.683399;94.57;100.0;94.75;92.571072;1313;61.963686;1;2;1
9611;3;ESCUELA BASICA TUPAHUE;1;13;13131;SAN RAMÓN;0;28.537838;59.7738;78.77;100.0;69.333333;91.206076;1313;57.553867;2;2;3
9612;1;ESCUELA BASICA ISLAS DE CHILE;5;13;13111;LA GRANJA;0;35.849154;56.73969;89.775;100.0;66.333333;91.403308;1313;59.963195;2;2;3
9614;8;ESCUELA BASICA KARELMAPU;1;13;13131;SAN RAMÓN;0;27.202469;58.870328;80.375;100.0;51.916667;92.800047;1313;56.382949;2;2;3
9616;4;LICEO VICTOR JARA;1;13;13112;LA PINTANA;0;29.950024;57.610737;85.89;100.0;63.333333;87.602935;1313;56.805228;2;2;3
9617;2;LICEO MUNICIPAL LA GRANJA POETA NERUDA;5;13;13111;LA GRANJA;0;33.157501;50.498572;90.0;100.0;65.166667;92.501218;1313;57.416477;2;2;3
9618;0;ESCUELA BAS. BENJAMIN SUBERCASEAUX;5;13;13111;LA GRANJA;0;30.535758;54.080495;88.52;100.0;67.666667;91.00971;1313;57.157439;2;2;3
