RBD;DV_RBD;NOM_RBD;COD_DEPE2;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2018_25;SEL2018_35;SEL
70;1;ESCUELA VALLE DE ESQUINA;1;15;15102;CAMARONES;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;88.7875631406812;1521;55.5587579520171;2;2;3
72;8;LICEO VALLE DE CODPA;1;15;15102;CAMARONES;2;37.8757983807679;61.6725432444097;62.6;87.5;57.0833333333333;87.2326090770655;1541;58.8336981729399;2;2;3
73;6;ESCUELA VALLE DE COBIJA;1;15;15102;CAMARONES;2;45.2840329171015;62.572863863356;63.3444444444444;100.0;38.0;84.2296335481915;1521;60.506680108336;2;2;3
74;4;ESCUELA VALLE DE CAMARONES;1;15;15102;CAMARONES;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;97.2281734971436;1521;57.6656922304388;2;2;3
75;2;ESCUELA VALLE DE GUANACAGUA;1;15;15102;CAMARONES;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;93.6710933971644;1521;56.6331346084434;2;2;3
76;0;ESCUELA VALLE DE CUYA;1;15;15102;CAMARONES;2;64.7577546649653;62.572863863356;0.0;87.5;0.0;85.3263803102801;1521;62.0025747760385;2;2;3
78;7;LICEO GRANADEROS;1;15;15201;PUTRE;2;36.4835157148316;54.6320975983234;70.2454545454546;100.0;36.0833333333333;95.6072127379075;1541;57.8483688837519;2;2;3
79;5;ESCUELA EL MARQUEZ;1;15;15201;PUTRE;2;39.9545489126439;64.6480064208354;0.0;75.0;0.0;92.7405823242911;1521;54.7875530068562;2;2;3
81;7;ESCUELA PAYACHATAS;1;15;15201;PUTRE;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;93.5143049403001;1521;56.8486411479333;2;2;3
82;5;ESCUELA SAN FRANCISCO DE ASIS;1;15;15201;PUTRE;2;63.8342848665797;62.572863863356;0.0;100.0;0.0;94.6284655073532;1521;63.9573496939918;2;2;3
83;3;ESCUELA COTA COTANI;1;15;15201;PUTRE;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;95.0617501723182;1521;57.1890790989773;2;2;3
84;1;ESCUELA LOS ALAMOS;1;15;15201;PUTRE;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;90.7289035226675;1521;56.2358528360541;2;2;3
86;8;ESCUELA SAN SANTIAGO DE BELEN;1;15;15201;PUTRE;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;93.5143049403001;1521;56.8486411479333;2;2;3
87;6;ESCUELA ANCOLACANE;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;97.2281734971436;1521;57.4156922304388;2;2;3
88;4;ESCUELA ALCERRECA;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;97.2281734971436;1521;57.6656922304388;2;2;3
89;2;ESCUELA HUMAPALCA;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;87.4792685354295;1521;55.5209331388617;2;2;3
90;6;ESCUELA INTERNADO VISVIRI;1;15;15202;GENERAL LAGOS;2;22.8919848594324;61.3256323668598;0.0;100.0;0.0;88.7543387204389;1521;47.1671659792073;2;2;3
91;4;ESCUELA COSAPILLA;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;90.7289035226675;1521;55.9858528360541;2;2;3
92;2;ESCUELA CHISLLUMA;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;97.2281734971436;1521;57.4156922304388;2;2;3
93;0;ESCUELA CHUJLLUTA;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;87.2178819657298;1521;55.2134280935278;2;2;3
94;9;ESCUELA GUACOYO;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;87.5;0.0;83.8651081213326;1521;54.4758178477604;2;2;3
95;7;ESCUELA COLPITAS;1;15;15202;GENERAL LAGOS;2;45.2840329171015;62.572863863356;0.0;100.0;0.0;97.2281734971436;1521;57.6656922304388;2;2;3
97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1;1101;IQUIQUE;1;39.9409752829002;62.5665691222608;28.2;100.0;12.0;87.7120680705403;132;55.885455184425;2;2;3
103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1;1101;IQUIQUE;1;39.5638108489465;70.185736094132;0.0;100.0;0.0;96.3676707368329;132;57.4915036825704;2;2;3
106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;4;1;1101;IQUIQUE;1;40.4651287608982;59.8206529649563;0.0;100.0;0.0;87.6256106016937;132;52.9995148040927;2;2;3
107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;1;1101;IQUIQUE;1;40.0152810588231;56.4971543502349;81.76;100.0;43.8333333333333;90.8156757849258;132;59.7015725491807;2;2;3
108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1;1101;IQUIQUE;1;30.4647736560885;62.3132506848982;0.0;100.0;0.0;87.9239473685903;132;50.0629448656141;2;2;3
109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1;1101;IQUIQUE;1;32.8564105443349;62.5665691222608;0.0;87.5;0.0;83.452736243419;132;49.7851132291891;2;2;3
110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;1;1101;IQUIQUE;1;46.8562062294372;58.2524078138004;78.18;100.0;54.8333333333333;94.2042118392521;132;63.804863764058;2;2;3
111;2;ESCUELA GABRIELA MISTRAL;1;1;1101;IQUIQUE;1;42.9019104279107;65.4450183333628;96.17;100.0;97.5;96.2968731823211;112;68.0288240917792;1;2;1
112;0;ESCUELA EDUARDO LLANOS;1;1;1101;IQUIQUE;1;46.7788030825213;63.9823339545328;90.95;100.0;84.25;95.0144302238655;112;67.7958852970525;1;2;1
113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;1;1101;IQUIQUE;1;39.1413669792396;61.8056848171609;0.0;100.0;0.0;91.1521832620817;112;53.8413778487817;2;2;3
114;7;ESCUELA PLACIDO VILLARROEL;1;1;1101;IQUIQUE;1;35.2805224567123;57.7457518302889;90.46;100.0;93.75;93.6063113234865;112;61.9310923126315;2;2;3
116;3;COLEGIO REPUBLICA DE CROACIA;1;1;1101;IQUIQUE;1;41.4197380328614;64.0574087545402;31.04;100.0;12.0;93.9889061547081;112;58.4013368774657;2;2;3
117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR;1;1;1101;IQUIQUE;1;43.9349384579207;62.1305865125962;93.76;100.0;94.1666666666667;96.2991622510395;112;67.1722404815196;2;1;2
119;8;ESCUELA CENTENARIO;1;1;1101;IQUIQUE;1;42.4785962200486;69.1191517129674;72.04;100.0;53.0833333333333;93.7173880826403;112;64.6648351258964;2;1;2
122;8;ESCUELA THILDA PORTILLO OLIVARES;1;1;1101;IQUIQUE;1;39.3182239173126;56.3272954694413;72.73;100.0;71.8333333333333;95.0488148217749;112;61.1855915083064;2;2;3
123;6;COLEGIO ESPANA;1;1;1101;IQUIQUE;1;33.9048420137026;62.5125463751792;30.13;100.0;12.0;95.0578482718059;112;55.3688311499175;2;2;3
124;4;LICEO LUIS CRUZ MARTINEZ;1;1;1101;IQUIQUE;1;34.8827542834077;62.5665691222608;87.0181818181818;75.0;70.9166666666667;93.2306949531933;132;61.2029355712207;2;2;3
125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS;1;1;1101;IQUIQUE;1;45.3133820953348;67.3071244795532;95.26;100.0;86.8333333333333;94.6894938865687;132;68.5009015512606;1;2;1
126;0;COLEGIO REPUBLICA DE ITALIA;1;1;1101;IQUIQUE;1;40.1000617530085;62.3436463022231;0.0;100.0;0.0;92.4874737787865;112;54.6404880445686;2;2;3
127;9;LICEO MARIA AUXILIADORA;2;1;1101;IQUIQUE;1;64.5644752650111;62.6554116349205;84.29;100.0;98.3333333333333;96.2793230814661;131;74.5878888504211;1;2;1
129;5;LICEO SUPERIOR GABRIELA MISTRAL;2;1;1101;IQUIQUE;1;41.6156160456913;57.3975988059493;0.0;100.0;0.0;85.3425516606105;132;52.2444669679059;2;2;3
130;9;COLEGIO NORTH COLLEGE;2;1;1101;IQUIQUE;1;57.7983124269052;63.3097191143646;14.5;87.5;12.3333333333333;94.8161480805242;131;63.208316194359;2;2;3
131;7;COLEGIO ESCASCE;2;1;1101;IQUIQUE;1;43.4478686901721;65.9157721182013;0.0;87.5;0.0;93.1379272733823;132;56.7724716086041;2;2;3
132;5;COLEGIO BAJO MOLLE;2;1;1101;IQUIQUE;1;68.9427683000408;58.4184703622182;74.7;100.0;57.0;95.9486787251304;131;72.3067052919649;2;1;2
133;3;COLEGIO ADVENTISTA DE IQUIQUE;2;1;1101;IQUIQUE;1;51.7800939072983;60.9132020301151;87.77;100.0;69.25;96.4179556020366;132;68.1549815465807;1;2;1
134;1;LICEO ATENEA;2;1;1101;IQUIQUE;1;37.8128960747143;67.4781817351331;0.0;87.5;0.0;90.4302949455302;132;54.5293273214982;2;2;3
139;2;JARDIN INFANTIL CONEJITO;3;1;1101;IQUIQUE;1;49.0364860181482;68.3509366762696;0.0;100.0;0.0;92.5035423889827;111;59.6325414216465;2;2;3
144;9;COLEGIO IQUIQUE YOUNG SCHOOL;2;1;1101;IQUIQUE;1;42.0696350132756;67.1698387626222;0.0;87.5;0.0;94.5807919765949;132;56.9310940432971;2;2;3
154;6;ESCUELA BASICA FRONTERIZA;1;1;1404;HUARA;2;49.671396726435;60.7785173665586;0.0;87.5;0.0;90.2672429888716;122;57.0051951089691;2;2;3
156;2;ESCUELA PISAGUA;1;1;1404;HUARA;2;29.2618828373212;60.7785173665586;0.0;87.5;0.0;93.4726443621232;122;50.1588632721124;2;2;3
158;9;ESCUELA CHIAPA;1;1;1404;HUARA;2;48.5144591017711;54.0109361742689;15.8888888888889;100.0;32.3333333333333;97.2281734971436;122;59.0336101658222;2;2;3
159;7;ESCUELA JAINA;1;1;1404;HUARA;2;48.5144591017711;54.0109361742689;16.6666666666667;100.0;10.3333333333333;92.8953268474929;122;57.0270505695657;2;2;3
160;0;ESCUELA PACHICA;1;1;1404;HUARA;2;38.3163611917149;60.7785173665586;42.6333333333333;100.0;18.2;91.2145521070354;122;56.7302399671187;2;2;3
161;9;LICEO DE HUARA;1;1;1404;HUARA;2;39.684136637693;68.1721936201984;0.0;100.0;0.0;94.322752865696;121;56.5223504000551;2;2;3
162;7;ESCUELA SIBAYA;1;1;1404;HUARA;2;55.835441415528;0.0;0.0;100.0;0.0;95.3947584327582;122;43.6459601789522;2;2;3
165;1;ESCUELA CHUSMIZA;1;1;1404;HUARA;2;41.7026135981451;65.9082113070605;20.0;100.0;32.3333333333333;92.1216042314838;121;58.9676857948838;2;2;3
167;8;ESCUELA CAMINA;1;1;1402;CAMIÑA;2;41.7697858164726;60.6488040024683;0.0;100.0;0.0;93.5150444764214;122;55.0097956575987;2;2;3
168;6;ESCUELA CUISAMA;1;1;1402;CAMIÑA;2;48.5144591017711;54.0109361742689;16.6666666666667;100.0;10.3333333333333;95.3712392187219;122;57.5717512912361;2;2;3
169;4;ESCUELA QUISTAGAMA;1;1;1402;CAMIÑA;2;76.0220014714792;60.7785173665586;18.0555555555556;100.0;7.75;94.7909472567151;122;69.4709671368944;1;2;1
170;8;ESCUELA NAMA;1;1;1402;CAMIÑA;2;48.5144591017711;54.0109361742689;0.0;100.0;0.0;97.2281734971436;122;56.4636101658222;2;2;3
171;6;ESCUELA APAMILCA;1;1;1402;CAMIÑA;2;61.8538467505434;54.0109361742689;16.6666666666667;100.0;7.75;97.2281734971436;122;62.7866835958679;1;2;1
172;4;ESCUELA CHAPIQUILTA;1;1;1402;CAMIÑA;2;48.5144591017711;54.0109361742689;0.0;100.0;0.0;97.2281734971436;122;56.4636101658222;2;2;3
173;2;ESCUELA MOQUELLA;1;1;1402;CAMIÑA;2;50.9502612022128;60.7785173665586;71.4666666666667;87.5;59.5;96.4635535001464;122;66.1045632774874;1;2;1
174;0;ESCUELA FRANCIA;1;1;1402;CAMIÑA;2;51.4966575977348;60.7785173665586;71.4666666666667;100.0;59.5;94.0523938505246;122;66.0262748209137;1;2;1
175;9;ESCUELA YALA YALA;1;1;1402;CAMIÑA;2;48.5144591017711;54.0109361742689;19.4444444444444;100.0;25.3333333333333;88.5624801978422;122;56.9904909733092;2;2;3
177;5;ESCUELA BASICA CARIQUIMA;1;1;1403;COLCHANE;2;48.5144591017711;54.0109361742689;0.0;87.5;0.0;98.5216925318099;122;56.4981843534488;2;2;3
178;3;LICEO TECNICO PROFESIONAL COLCHANE;1;1;1403;COLCHANE;2;36.7939740961209;56.2363292714632;28.7272727272727;100.0;11.5;95.5321605648503;121;54.6756542994779;2;2;3
179;1;ESCUELA BASICA MAUQUE;1;1;1403;COLCHANE;2;48.5144591017711;54.0109361742689;16.6666666666667;100.0;3.33333333333333;97.2281734971436;122;57.6302768324889;2;2;3
185;6;ESCUELA BASICA PISIGA-CHOQUE;1;1;1403;COLCHANE;2;29.9669560087023;60.7785173665586;16.6666666666667;87.5;11.5;97.2281734971436;122;52.8209567552279;2;2;3
186;4;ESCUELA BASICA ENQUELGA;1;1;1403;COLCHANE;2;48.5144591017711;54.0109361742689;0.0;87.5;0.0;97.2281734971436;122;56.2136101658222;2;2;3
187;2;ESCUELA VERTIENTE DEL SABER;1;1;1405;PICA;1;39.8537052042664;66.8364014810459;21.91;100.0;12.3333333333333;96.3132708419742;112;58.5802495921724;2;2;3
188;0;ESC. MATILLA DE NUEVA EXTREMADURA;1;1;1405;PICA;1;37.2060983831261;30.2320158567482;31.32;100.0;19.0;94.6472043146656;112;47.8828057908726;2;2;3
191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ;1;1;1401;POZO ALMONTE;2;37.1871396292758;66.0930491439923;0.0;100.0;0.0;94.3395872194164;121;55.0200046114215;2;2;3
192;9;ESCUELA BASICA MAMINA;1;1;1401;POZO ALMONTE;2;41.4452771542576;62.713261893697;0.0;100.0;0.0;94.6969061312854;121;55.7277852261933;2;2;3
193;7;ESCUELA BASICA POZO ALMONTE;1;1;1401;POZO ALMONTE;1;38.3027060832489;61.2359500219821;0.0;100.0;0.0;96.2557828847136;112;54.4943394915941;2;2;3
195;3;ESCUELA BASICA LA TIRANA;1;1;1401;POZO ALMONTE;2;44.3869601450461;68.7354586106026;31.81;100.0;14.8333333333333;94.0372017966186;121;61.0075547265585;1;2;1
196;1;ESCUELA BASICA HUATACONDO;1;1;1401;POZO ALMONTE;2;38.1704492903438;60.7785173665586;0.0;100.0;0.0;96.6143113718099;121;54.3961996018618;2;2;3
198;8;ESCUELA BASICA LA HUAYCA;1;1;1401;POZO ALMONTE;2;49.1352989928266;76.4097264665127;27.7777777777778;100.0;11.8;93.2446591051156;121;64.3452757077615;1;2;1
199;6;LICEO DOMINGO LATRILLE LASTAUNOU;1;2;2301;TOCOPILLA;1;30.4372272558865;73.5574243060212;87.46;100.0;49.0;86.6130638193354;232;60.6103269306177;2;2;3
200;3;LICEO POLITECNICO DIEGO PORTALES P.;1;2;2301;TOCOPILLA;1;37.8356292180982;62.5665691222608;94.6545454545454;87.5;82.8333333333333;92.6893965105336;232;63.4804287911861;2;2;3
201;1;ESCUELA CARLOS CONDELL DE LA HAZA;1;2;2301;TOCOPILLA;1;34.0056132629444;54.0865506329363;0.0;75.0;0.0;95.2909727637284;212;50.1903250925318;2;2;3
203;8;ESCUELA PABLO NERUDA;1;2;2301;TOCOPILLA;1;42.4770674309199;58.6328493646517;92.68;87.5;92.5;96.8844181949466;212;65.3840847744311;2;2;3
204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.;1;2;2301;TOCOPILLA;1;38.2098110047803;66.5686559220555;93.54;87.5;80.4166666666667;95.5051240552324;212;65.1712143554287;2;2;3
205;4;ESCUELA ARTURO PRAT CHACON;1;2;2301;TOCOPILLA;1;35.6059060645035;65.9205820849569;0.0;100.0;0.0;94.2324701508976;212;54.3630916608517;2;2;3
206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;1;2;2301;TOCOPILLA;1;44.6628707185375;69.4022295725969;94.45;87.5;97.9166666666667;94.0666630645686;212;68.9653856537244;1;2;1
208;9;COLEGIO SAGRADA FAMILIA;2;2;2301;TOCOPILLA;1;52.9818122797516;57.9778217603893;81.45;87.5;88.75;95.936851339064;231;68.0176679310112;2;2;3
210;0;ESCUELA ARTURO PEREZ CANTO;1;2;2302;MARÍA ELENA;1;43.7632825980184;63.1498316780041;96.69;100.0;100.0;95.8348312761952;211;67.7594303118709;2;2;3
211;9;LICEO H.C. T.P. MARIA ELENA;1;2;2302;MARÍA ELENA;1;45.938312270276;66.5162267466;0.0;100.0;0.0;92.810312879191;232;58.0399878624721;2;2;3
214;3;ESCUELA IGNACIO CARRERA PINTO;1;2;2302;MARÍA ELENA;2;66.5628497962954;60.7785173665586;52.7888888888889;75.0;41.25;92.2178816598176;221;68.6640065857589;2;2;3
217;8;LICEO LUIS CRUZ MARTINEZ;1;2;2201;CALAMA;1;64.8196856668089;62.0023323187838;95.17;100.0;94.1666666666667;94.3183721530533;232;74.5125119529838;1;2;1
218;6;LICEO FRANCISCO DE AGUIRRE;1;2;2201;CALAMA;1;42.6140429820116;71.3610176418754;70.29;100.0;44.5833333333333;89.0480707603674;232;63.7854230770169;2;2;3
219;4;LICEO POLITECNICO CESAREO AGUIRRE G.;1;2;2201;CALAMA;1;42.2249979920497;64.4664574024801;87.7909090909091;100.0;85.8333333333333;89.1716128865881;232;64.8507333769234;2;2;3
220;8;LICEO MINERO AMÉRICA;1;2;2201;CALAMA;1;46.2530322979054;63.908101841024;86.3;100.0;92.9166666666667;94.1515585440959;232;67.5450666787462;1;2;1
222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A;1;2;2201;CALAMA;1;42.426730536396;62.9441686112489;83.2;100.0;73.125;82.7400516334815;232;62.1733188689821;2;2;3
223;2;ESCUELA CLAUDIO ARRAU;1;2;2201;CALAMA;1;41.0120716051186;67.8169423676435;97.71;100.0;90.8333333333333;92.9432796184696;212;67.014998539564;2;1;2
224;0;ESCUELA GRECIA;1;2;2201;CALAMA;1;47.4686417573033;66.3878753939601;94.1;100.0;93.3333333333333;94.977871477345;212;69.3598009521936;1;2;1
225;9;ESCUELA REPUBLICA DE BOLIVIA;1;2;2201;CALAMA;1;56.2057870257789;68.563691032145;98.59;100.0;99.1666666666667;96.4521096502832;211;74.0871721449344;1;2;1
